12m-a0.75-Ctp0.30 0.9336147737950370
12m-a1.50-Ctp0.25 0.9433779597868042
12m-a3.00-Ctp0.20 0.9541445307334976
6m-a0.75-Ctp0.30 0.9324280077492894
6m-a1.50-Ctp0.25 0.9431290415677005
6m-a3.00-Ctp0.20 0.9540453033139333
6m-a6.00-Ctp0.15 0.9651544576061180
12m-a0.75-Ctp0.55 0.8850603397151009
12m-a1.50-Ctp0.50 0.8933643886742493
12m-a3.00-Ctp0.45 0.9031839665768263
6m-a0.75-Ctp0.55 0.8831131591102073
6m-a1.50-Ctp0.50 0.8927639966210351
6m-a3.00-Ctp0.45 0.9027106559572641
6m-a6.00-Ctp0.40 0.9128799150206882
12m-a0.75-Ctp0.80 0.8416097398997754
12m-a1.50-Ctp0.75 0.8488350536596119
12m-a3.00-Ctp0.70 0.8580871906707995
6m-a0.75-Ctp0.80 0.8391004048962958
6m-a1.50-Ctp0.75 0.8478485688048734
6m-a3.00-Ctp0.70 0.8570673012325877
6m-a6.00-Ctp0.65 0.8666962853443659
12m-a0.75-Ctp1.05 0.8024978608897920
12m-a1.50-Ctp1.00 0.8089117156533711
12m-a3.00-Ctp0.95 0.8178490345137815
6m-a0.75-Ctp1.05 0.7995979307089063
6m-a1.50-Ctp1.00 0.8075487378439561
6m-a3.00-Ctp0.95 0.8161890753439763
6m-a6.00-Ctp0.90 0.8255459183634223
12m-a0.75-Ctp1.30 0.7671132070975442
12m-a1.50-Ctp1.25 0.7728991784136288
12m-a3.00-Ctp1.20 0.7816826819644795
6m-a0.75-Ctp1.30 0.7639646967719430
6m-a1.50-Ctp1.25 0.7711985229301491
6m-a3.00-Ctp1.20 0.7793459790946723
6m-a6.00-Ctp1.15 0.7886037232753526
12m-a0.75-Ctp1.55 0.7349618822354970
12m-a1.50-Ctp1.50 0.7402408734925179
12m-a3.00-Ctp1.45 0.7489626058308282
6m-a0.75-Ctp1.55 0.7316832288384557
6m-a1.50-Ctp1.50 0.7382611648058897
6m-a3.00-Ctp1.45 0.7459562749471113
6m-a6.00-Ctp1.40 0.7552156526002518
12m-a0.75-Ctp1.80 0.7056397066539506
12m-a1.50-Ctp1.75 0.7104872580277017
12m-a3.00-Ctp1.70 0.7191844511116589
6m-a0.75-Ctp1.80 0.7023315366666922
6m-a1.50-Ctp1.75 0.7083006702335034
6m-a3.00-Ctp1.70 0.7155526765661652
6m-a6.00-Ctp1.65 0.7248557549352251
12m-a0.75-Ctp2.05 0.6788123951981320
12m-a1.50-Ctp2.00 0.6832730266036371
12m-a3.00-Ctp1.95 0.6919364176682411
6m-a0.75-Ctp2.05 0.6755588388779976
6m-a1.50-Ctp2.00 0.6809598256614834
6m-a3.00-Ctp1.95 0.6877579811630603
6m-a6.00-Ctp1.90 0.6970956908804746
3m-a0.75-Ctp0.30 0.9323725931000613
3m-a1.50-Ctp0.25 0.9431002429855403
3m-a3.00-Ctp0.20 0.9539792353539158
3m-a6.00-Ctp0.15 0.9650943744396890
3m-a0.75-Ctp0.80 0.8388247010275361
3m-a1.50-Ctp0.75 0.8475707740882311
3m-a3.00-Ctp0.70 0.8564712875536559
3m-a6.00-Ctp0.65 0.8657742994523732
3m-a0.75-Ctp1.30 0.7634166174592900
3m-a1.50-Ctp1.25 0.7706340485002923
3m-a3.00-Ctp1.20 0.7780993263458761
3m-a6.00-Ctp1.15 0.7863695457651469
3m-a0.75-Ctp1.80 0.7015804543720838
3m-a1.50-Ctp1.75 0.7075469861838348
3m-a3.00-Ctp1.70 0.7138155577749619
3m-a6.00-Ctp1.65 0.7213035899524374
